10,20,30,40
0.010894987630578005,0.005569652870906305,0.010187819325848576,0.009071077229259658
0.0964188926988096,0.08824756644968859,0.0937502042881658,0.08708797731260373
0.11420678189917591,0.10735266411510089,0.11944076120188474,0.11729046566129514
0.1270548320971111,0.12352467886116646,0.13648526001183253,0.13147398752336165
0.13801499796576627,0.1347773075742578,0.1402435966630734,0.13588168553864066
0.14482631547202707,0.14306052998498997,0.145836240419006,0.13961953722558668
0.15494945102087093,0.14597645488200184,0.1517055598063325,0.14961495775379682
0.15789488118877382,0.15179858354674067,0.153874867850979,0.16835268836372003
0.16156058225590966,0.15316424862314626,0.15886846143322952,0.1749012492814933
0.16494324696177454,0.15538720059520886,0.1610124501706241,0.18093798929601967
0.17200007336719575,0.15791533610609415,0.16512084187245063,0.19302450944623378
0.21303676605172966,0.17598481580386055,0.18206988983544103,0.27776735783883905
0.23701294270866244,0.1914222232675412,0.21180837791677493,0.3144258303231012
0.257026917884361,0.20346781685656243,0.24748252738216558,0.35075828360698347
0.27905755442725755,0.21610175160409806,0.27360519310746456,0.37773437135908744
0.30155347316570036,0.23273838190899832,0.298787024826818,0.3946965904008918
0.32303932528378054,0.26586021319420583,0.3220480305888339,0.4045577878942889
0.34356685488165306,0.2930218594906985,0.3460795592266423,0.41496061394920136
0.35821963305966764,0.32186887563105415,0.3663342236204411,0.42458608324750646
0.3746201148010787,0.352109620019167,0.37876422598226667,0.4302974323949088
0.387259526985019,0.37471523182582356,0.39080067543483366,0.43937965837699683
0.43144565933649137,0.4285080550619102,0.4473050285338547,0.4750405965340374
0.45739684141413306,0.4546198632044579,0.477991535375052,0.4939729942898816
0.4730855318944307,0.4633904793447085,0.4899768221870304,0.502657946386485
0.4869426381958301,0.4696086590062193,0.4928534261725413,
